,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
6523,0.115784662,0.493092372,0.09706938,0.002656985,3.004846658,9.983441676,1807.446672,3974.782346,14801.49013,11530.39601,0.996610617,0.730901529,0.522930512,0.956590008,73677.28772,132627.709,17.23624724,17.80848747,103016.9132
6524,0.194775589,0.537760503,0.094235066,0.003573682,2.955096003,9.711003395,2125.234203,4404.447851,14581.45979,11038.96974,0.988718527,0.763057602,0.548500422,0.932420115,86948.98784,159677.7873,16.07638292,16.64803556,127225.5106
6525,0.146092894,0.508486346,0.099089022,0.008574091,2.987173233,9.811392911,2205.846774,3651.177126,14853.89507,11510.99504,0.988139717,0.760787931,0.455672162,0.974859239,64417.03682,116393.4627,14.8079061,15.3684331,92727.78173
6526,0.187661123,0.475153749,0.102830294,0.004409227,2.961555491,9.837166461,2245.371145,4255.20344,14026.10246,13440.47723,0.983791304,0.758964326,0.488453991,0.988790083,85691.10302,174864.6695,15.24045057,16.00936703,115973.0234
6527,0.184520917,0.464745139,0.100352909,0.006384247,3.000466423,10.19165153,1989.023244,4354.892283,15016.95657,10599.72745,0.989382144,0.773222832,0.506490631,0.97372392,76682.23708,139816.9483,14.79005363,15.44234071,96789.76224
6528,0.137400174,0.426419581,0.103581849,0.002378731,2.994876292,9.730217773,1853.340953,4254.654901,16157.99699,11286.34971,0.999146308,0.747835677,0.481563803,0.945197529,91446.5118,163898.8751,16.62970087,17.22497076,121713.4682
6529,0.178651101,0.502674536,0.088218814,0.009232422,2.989746902,10.26701045,1796.259571,3658.25183,15479.82583,12197.76351,0.999430292,0.740160339,0.547061011,0.954430298,60143.95246,120002.8847,14.51471876,15.16769589,91670.79323
6530,0.165437362,0.534989411,0.108330008,0.005507138,2.936780251,9.922480065,1994.925078,4060.662928,15407.05746,12984.28144,0.986595087,0.739209944,0.525177701,0.91380947,77268.8892,149298.9156,15.39955035,15.89535268,145279.7271
6531,0.215938707,0.500136116,0.11338103,0.005268555,2.965394811,10.03420416,1939.1545,3486.757679,16328.98924,10551.42545,0.989131954,0.755506112,0.438443539,0.953781309,88444.33632,160446.4297,14.37013931,15.03710304,107955.0356
6532,0.199987114,0.576683407,0.114927536,0.00641543,3.03094063,10.12609332,1706.636613,4393.114145,16338.83498,13984.83351,0.993581776,0.739118871,0.531433959,0.946982177,78297.41613,159333.2591,14.75098755,15.36645457,131665.6132
6533,0.191532299,0.558656836,0.095991665,0.00396912,2.993965872,9.890255085,2171.510657,3937.596231,13884.32804,13616.52018,0.997265221,0.756779238,0.484740658,0.957714799,80973.78406,166446.1984,15.88160734,16.53243214,131329.3752
6534,0.160835965,0.516264899,0.094621238,0.003281197,2.966891162,10.00786642,1703.149173,3747.49783,15586.79416,12858.84173,0.985511425,0.761953222,0.531867523,0.954901967,79098.14181,156540.2193,16.41481146,17.00776041,130604.9663
6535,0.090341571,0.496250176,0.13130435,0.005217949,3.014226554,10.08056073,2178.603691,4090.089506,13741.83779,10188.47689,0.989956542,0.751540663,0.456558341,0.932671323,67720.81987,108403.0536,16.35486167,16.69124538,120939.9618
6536,0.101906893,0.539363655,0.086131201,0.0071566,3.016888568,10.14630276,2190.154577,4278.952047,15246.81412,12726.59936,0.99452206,0.763143501,0.483140377,0.953155753,61013.64819,105156.493,16.35495108,16.75184384,111221.0864
6537,0.174029427,0.594713269,0.12206721,0.00567916,3.02120872,9.940210114,2087.848815,4221.678272,15627.31649,12275.75576,0.98865904,0.756951083,0.498732733,0.976533584,80671.01258,148454.0497,15.20340007,15.78969004,115613.5025
6538,0.138055784,0.458267066,0.094859446,0.004314462,3.053363191,10.16094774,2020.758076,3717.736798,15287.6631,13034.84159,0.997515444,0.754660969,0.498412328,0.96181654,75860.14314,147074.3271,16.22299102,16.82291945,118704.4674
6539,0.130716077,0.477046538,0.119358166,0.004254247,2.98190382,10.20480307,2121.396274,3809.112285,14881.61133,15640.70372,0.993580976,0.743977652,0.561505667,0.936635848,79727.50994,164850.395,16.20236056,16.69539886,172649.6416
6540,0.160672085,0.430105923,0.116492308,0.005526781,3.006442726,10.47834795,2083.878966,4130.724059,15265.41508,11021.16288,0.999819947,0.743035128,0.499447414,0.947104566,82071.97266,148461.2344,15.00095066,15.61231426,108592.1075
6541,0.181779847,0.543053748,0.11367496,0.003675923,2.993505412,10.3858211,1812.438897,4001.645401,14047.72068,12561.39959,0.985372152,0.777492154,0.519701701,0.968713359,81529.52632,162483.5381,15.78848972,16.36801625,139689.9163
6542,0.191001364,0.514215613,0.111398909,0.007248424,3.025547274,10.20866441,1824.847112,4360.319343,13089.81871,10728.20705,0.990059329,0.763581313,0.515990455,0.960519187,67708.04862,128544.2996,14.44439487,15.03934452,102254.4537
6543,0.150978399,0.524718991,0.084490491,0.004609644,2.974665551,9.646059859,2412.933321,3513.9395,15037.1228,14598.98741,0.999459872,0.760151048,0.539108293,0.957375206,76450.68972,153154.9897,16.47934692,17.0600889,132079.827
6544,0.165394353,0.479130164,0.105635087,0.005484935,3.033880949,9.838189529,1771.454393,3955.248381,16386.6753,14794.01811,0.998423109,0.717627727,0.52441848,0.958750004,78739.06067,164881.4217,15.3125686,16.03791469,118760.3579
6545,0.142347818,0.540661583,0.114625824,0.006364322,2.988486906,10.37947942,1919.289141,3699.071577,18473.31198,11545.94555,0.990116343,0.753007933,0.467099617,0.94574458,76089.31857,131592.1113,15.34451977,15.82365789,115838.8152
6546,0.135146751,0.445895967,0.098614153,0.004153975,2.969540319,10.06165433,2236.970026,4301.081811,13638.75773,10169.93439,0.993393877,0.764778831,0.511400086,0.94407394,77569.88969,134133.3462,16.24855368,16.76374913,109790.289
6547,0.183542888,0.579813103,0.115039861,0.004459826,3.026815028,10.26024776,2054.94523,4153.211522,14087.09982,11658.52078,0.992092555,0.739683574,0.480048031,0.937297784,80683.81,151150.1811,15.43190338,16.00589078,122766.4077
6548,0.185885141,0.477813492,0.106992104,0.005647144,2.937121023,10.1250204,1920.095143,3521.796819,15802.55097,11700.85745,0.99006012,0.79512155,0.508151069,0.948537911,79858.51995,152389.482,15.03659056,15.52837444,147485.4382
6549,0.134080891,0.454790555,0.10557294,0.004218865,3.005352542,9.691368495,2297.817138,3975.703128,15664.5774,14475.67209,0.98906739,0.758812708,0.54752714,0.933521759,84097.59641,164704.9803,16.21858162,16.70235848,166621.0005
6550,0.13119204,0.437872719,0.102140576,0.006339312,2.958655738,10.04838988,1963.107439,4361.883804,15194.58398,11765.39438,0.991128047,0.773253884,0.496677673,0.9809705,70752.06918,129386.3388,15.51937369,16.08168395,104273.8738
6551,0.146087149,0.501160723,0.099214658,0.005867164,2.972193883,9.861976899,1806.973642,3708.166359,14215.9685,10034.71436,0.999291836,0.73148608,0.471795682,0.972398452,66151.52041,117408.3127,15.61064155,16.27634073,76996.92902
6552,0.182574101,0.448132989,0.104402887,0.004211876,2.992145352,10.34793961,1782.943409,3692.543557,14720.06208,13198.12789,0.993659879,0.748181722,0.510889031,0.927175799,81866.02035,170691.2842,15.36472864,15.96800413,147238.3085
6553,0.155498974,0.467192442,0.105992299,0.006493076,3.023990479,9.888761953,1971.303242,3910.251087,14100.53333,12207.08522,0.993812544,0.757944386,0.475664846,0.951362719,69989.63349,135933.0206,15.04669648,15.6032198,118491.6864
6554,0.181113852,0.439491499,0.099971014,0.006023223,3.050495933,9.901915176,1826.150776,3580.977812,15280.3742,9587.760469,0.998877694,0.73264838,0.513521698,0.949847057,75380.62809,134467.6395,14.85118591,15.57195877,81977.29773
6555,0.195850402,0.521537741,0.096547765,0.002983347,3.005414984,9.965186471,1894.986358,4474.446083,14007.21049,9819.297059,0.968913248,0.766662942,0.53165864,0.942031981,86605.18239,154691.1002,15.90369291,16.50766001,112731.1701
6556,0.157247921,0.524870314,0.101457895,0.004545614,3.02189345,9.853820967,1864.858956,4336.984931,15391.26722,12934.99005,0.998906325,0.732652333,0.464360557,0.926007725,77784.35316,150302.0873,15.85354202,16.40976964,130374.2056
6557,0.156710647,0.485003471,0.089708674,0.00539187,3.00347527,9.853269709,2221.67282,4003.159501,14452.15508,11901.10112,0.997947036,0.770844706,0.513056515,0.953944207,74352.467,139254.4444,15.8736231,16.43126919,116385.6038
6558,0.155756421,0.515373855,0.128453196,0.004078224,3.015579321,9.899428537,1998.761893,3672.860219,15531.61378,10520.21161,0.987268023,0.746612027,0.46999526,0.940683627,86438.78064,150283.6175,15.51016392,16.03282566,122153.2644
6559,0.165035913,0.525129061,0.094603402,0.006948982,2.980048296,10.15812371,2007.01201,4090.890786,15402.68825,10969.54367,0.999619023,0.73210676,0.480972727,0.948148525,69466.03815,125166.2128,15.16757246,15.79459708,88832.51594
6560,0.11555486,0.52846815,0.104884709,0.004078657,3.016214759,10.31825019,1792.910816,3794.965761,14609.2513,10255.34524,0.995712443,0.796362853,0.522660725,0.981036448,67304.83589,114730.3188,16.89951113,17.32959075,110271.4025
6561,0.16768903,0.463900465,0.122177986,0.006682657,2.982168731,10.24675399,1860.954541,3576.672385,13856.74873,11580.12076,0.978348781,0.764648125,0.520057728,0.961039538,70355.75376,136598.5968,14.48880904,15.05194438,117632.1898
6562,0.178152737,0.579399007,0.107732704,0.004326498,3.047554308,10.04305236,1950.565534,3894.867942,14889.84465,11741.13213,0.985812773,0.754357777,0.493571247,0.954226301,79624.18667,149006.378,15.67726998,16.26090875,118878.6547
6563,0.1548753,0.617034427,0.10361623,0.002890321,2.963782324,10.15603309,2223.078494,3809.255131,15265.65167,13840.77563,0.998160799,0.738187234,0.509452411,0.932025711,84092.97312,161210.0168,16.82226962,17.34238692,148268.5618
6564,0.12892677,0.471171703,0.108290348,0.00469463,3.036822351,10.20970241,1888.068891,3768.267222,14564.5466,14656.25786,0.996187233,0.703289838,0.470904376,0.969402856,71668.26251,147650.7253,15.88748805,16.58193367,109414.5607
6565,0.200584536,0.462871236,0.111990748,0.004921208,2.99965095,9.831724759,2021.737393,3636.848942,14588.89279,11968.31835,0.987082791,0.723031294,0.495966666,0.938092612,85027.64528,167506.9565,14.63271067,15.35757328,113786.1296
6566,0.154396679,0.369634931,0.106117613,0.006064481,3.019052787,10.38034324,1815.698989,4233.113207,14072.61094,14303.50917,0.985987885,0.719289192,0.504811409,0.956328829,73442.55062,159588.7209,14.6172743,15.37306026,113982.231
6567,0.128042044,0.403827207,0.112957623,0.004190756,2.976638529,10.04612855,2173.679585,3870.116906,15217.16546,12674.53336,0.995422865,0.751677384,0.480186795,0.936417567,83312.49655,156502.0571,15.89721559,16.41119568,142397.6571
6568,0.141206316,0.52346658,0.116900733,0.008186799,2.929607341,10.25294265,1918.692692,3850.335324,14503.13006,11769.42456,0.994203227,0.751136921,0.500703943,0.910937067,62771.67809,115804.9157,14.91297744,15.30050338,136850.8072
6569,0.150620968,0.48650436,0.099830298,0.005319658,3.065841754,9.985219573,2089.022373,3928.98071,14105.896,12312.0193,0.99417378,0.767048187,0.562001093,0.969313832,72848.55169,139518.6143,15.88437381,16.46628146,114571.551
6570,0.086608801,0.495549333,0.101366418,0.004131891,2.992248668,9.83976761,1973.9222,4633.982475,14127.5054,13405.94798,0.99839682,0.734712959,0.562515666,0.900158748,65002.41487,116536.5791,17.37158218,17.69755358,158094.1274
6571,0.103490966,0.484210688,0.098577341,0.004669955,3.028900307,9.83383936,1956.411012,3720.740402,14427.09359,12615.09535,0.996169892,0.744138788,0.503123252,0.932249298,65431.77297,119824.6533,16.7424199,17.16971048,127297.1657
6572,0.125529946,0.454360737,0.131097728,0.005978091,2.940737591,9.90679276,2073.318442,4406.956225,15674.10767,12165.41368,0.993004774,0.728942381,0.461230605,0.963952867,78247.9573,140130.7123,15.2321624,15.79628749,109696.8663
6573,0.155034696,0.535459467,0.116280009,0.0088777,3.02083512,10.31187505,2368.65466,3795.247016,14950.61124,10442.09537,0.986501586,0.770734979,0.494780771,0.896017951,68053.71749,115877.5738,14.47075003,14.78584596,151775.5441
6574,0.150765369,0.549102845,0.116101919,0.004419686,3.00229806,9.850673091,2305.858899,4282.22186,14419.8424,12284.71188,0.982430353,0.747951993,0.516379919,0.954923983,82093.79227,150034.4635,15.84672496,16.39212089,124571.2845
6575,0.165949306,0.553968264,0.113618434,0.004547346,2.964245082,9.92062175,1744.724181,3646.127698,15167.45256,12844.53868,0.989956814,0.745578315,0.515982397,0.962041771,76862.5786,151246.6616,15.71550486,16.32182222,122681.765
6576,0.135210232,0.450842542,0.091735939,0.004836075,3.028030819,9.977932318,2332.098286,3674.130408,14546.20721,12100.32707,0.994911338,0.779882121,0.46289136,0.940807818,75250.01787,139075.6625,16.08821456,16.55186605,137658.6645
6577,0.179008109,0.517166199,0.103944867,0.004867452,2.99590436,10.24211685,2100.357032,3891.178578,13660.91756,10594.35443,0.989626525,0.743133259,0.517164271,0.972514099,76721.45723,140592.1151,15.41812146,16.12852107,89908.06982
6578,0.144928585,0.561588247,0.095941336,0.008861052,3.013915013,9.935413469,1713.024382,3956.102166,14978.26575,11686.2416,0.995320468,0.779917738,0.515222112,0.969254264,56622.57617,105527.7022,15.20656398,15.67702967,103950.4627
6579,0.125176037,0.471342755,0.096085352,0.005892729,2.943164716,10.06074252,2179.452707,4223.843922,13085.54211,14942.09717,0.99735273,0.758456265,0.469247058,0.988715033,66836.41433,137006.7746,15.94908533,16.54699946,117358.591
6580,0.136934555,0.563071507,0.103911796,0.00564239,3.006393154,10.29963937,2335.439145,3924.551617,15300.16358,13785.48537,0.985750835,0.768104567,0.512917298,0.972607395,73748.26072,137914.0729,15.94932829,16.45457849,126998.0938
6581,0.153302971,0.545562546,0.091780505,0.006237897,3.009171007,10.06680077,2235.403222,3611.005018,13499.95555,11971.56462,0.9924052,0.738338996,0.539130606,0.96645319,66630.75426,124974.0751,15.715914,16.34796088,92308.53419
6582,0.132293314,0.521915608,0.096745365,0.003801797,2.972941051,10.23369427,1619.789241,3494.141698,15003.43973,12348.23295,0.99484409,0.790333494,0.539782297,0.952313546,68078.70409,131200.2191,16.83412491,17.26271218,147278.0902
6583,0.141120018,0.466988175,0.08615137,0.005422332,3.026835949,9.823987607,1793.514458,3895.882522,14522.23193,12185.95238,0.997667422,0.74917462,0.531720604,0.925964608,66337.47378,128978.1616,16.06623319,16.58424112,120926.1161
6584,0.173365073,0.462876207,0.101477448,0.005985987,3.003140657,10.19341207,2190.415557,4110.084432,13961.42782,13835.84424,0.98462607,0.763374341,0.461445275,0.939418483,75692.16312,156868.0872,14.83550782,15.39094348,146148.2028
6585,0.161225041,0.466729984,0.108107626,0.003296215,3.021205038,10.10780493,1982.990063,3943.919894,14894.80003,13933.301,0.994507906,0.770613543,0.532474549,0.956500531,86923.77929,177605.6969,16.1745069,16.74973402,157645.4161
6586,0.161768103,0.480681038,0.127028617,0.003322962,3.008515787,10.08534594,2015.322623,4273.728987,13889.46829,10137.49007,0.989453851,0.76830299,0.506165201,0.960350734,88500.88241,156052.083,15.78221067,16.33712593,121732.4624
6587,0.185650363,0.478643297,0.110527678,0.004300527,2.991559667,9.873576866,1783.925266,3801.777462,15407.40859,12322.55392,0.997988043,0.710758963,0.523033123,0.94713342,85563.08554,168044.1012,15.30734801,16.07282861,107750.6282
6588,0.128062651,0.49203406,0.094075693,0.008568089,2.990438578,10.12753,2391.437619,4363.467969,15923.63561,11795.54184,0.98715495,0.745300514,0.502946086,0.945437129,67545.61536,116381.359,15.15724711,15.65244493,98618.65675
6589,0.168508811,0.496825781,0.105211212,0.004018857,2.96810465,10.10198984,2330.043197,4200.235909,14572.6353,11600.8728,0.984730661,0.751155406,0.463404027,0.938897808,86565.89455,158659.8971,15.56938842,16.14725835,124758.1828
6590,0.120744205,0.500237138,0.107768511,0.006468299,2.97562347,10.4889593,2102.735352,3987.791915,14312.32121,12588.3159,0.986835155,0.747006704,0.53935605,0.94532057,65927.5954,121124.0303,15.75701196,16.22418023,118151.0792
6591,0.183180495,0.517025708,0.105204664,0.003061348,3.031287529,10.04594878,2025.601129,4168.945359,15243.89794,9607.15764,0.996963178,0.729296795,0.50619333,0.943193008,91531.21322,156590.8776,15.9890934,16.679711,94205.04816
6592,0.155163679,0.46745527,0.137824736,0.006427181,3.04260759,9.887985774,1853.351528,3735.333739,14505.54807,11238.7838,0.983841569,0.719627283,0.51530488,0.975646915,74747.64059,138404.1642,14.51169878,15.18302683,94821.7838
6593,0.121609371,0.484826907,0.108751505,0.004383185,2.97442742,9.735733667,2042.419611,4504.38946,15397.34439,12785.78784,0.993015905,0.750947899,0.490813056,0.973961636,77559.87394,141910.3585,16.318893,16.87346469,116036.3669
6594,0.187633158,0.537173543,0.115689988,0.007519411,2.951761059,9.983662188,2071.26195,4147.686301,12633.91455,10394.98852,0.999350758,0.766143877,0.496813617,0.937044814,67821.17943,125025.8342,14.51774945,15.01144761,115869.6939
6595,0.151158805,0.462904327,0.120948259,0.005603923,3.032479775,9.621048542,1964.337398,4570.959631,15342.39779,10834.91764,0.989357593,0.772148969,0.50301138,0.951777818,81158.31975,143202.4474,15.22190573,15.71762882,125158.8419
6596,0.168205759,0.491931471,0.113993587,0.007856053,3.018040839,9.784459025,2072.204984,4028.50988,15151.89791,14416.24276,0.994078403,0.754653677,0.547747236,0.935587869,71995.51172,148167.6769,14.60814935,15.11678354,149758.249
6597,0.113341725,0.512054883,0.108070119,0.005438854,2.97178857,10.4680016,1844.360973,3899.565672,15719.70368,14005.82955,0.981280687,0.756251881,0.46075741,0.932383393,66714.28582,127680.3253,16.01023312,16.40922472,152800.3101
6598,0.168802449,0.562634138,0.097732419,0.002478104,3.011815357,10.18426039,1817.582467,4074.608992,14549.03327,13589.16429,0.985484976,0.769992955,0.518861396,0.935897766,82375.82189,167329.9468,16.67383332,17.17967958,167944.5563
6599,0.174213363,0.437196983,0.104430406,0.007927858,2.992953533,10.05957459,2079.963561,3810.467963,13660.9125,11812.30139,0.995648925,0.795670767,0.477154136,0.930881726,67857.18464,133562.1161,14.38386438,14.80347375,156585.9505
6600,0.157751601,0.497240457,0.113459792,0.002693729,3.017256479,10.0597884,1877.856253,4519.300513,15068.47006,11058.61684,0.995767391,0.726587036,0.484767222,0.944694758,90448.98797,162620.1389,16.19873848,16.84231541,112140.6746
